audio,label
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000403.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000403.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003042.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003042.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003955.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003955.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002595.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002595.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002034.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002034.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003091.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003091.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002466.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002466.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002913.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002913.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001523.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001523.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001786.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001786.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001321.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001321.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000385.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000385.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001564.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001564.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003776.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003776.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003278.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003278.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001076.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001076.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003247.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003247.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000502.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000502.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000330.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000330.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001062.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001062.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002086.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002086.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002110.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002110.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003204.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003204.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003922.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003922.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003133.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003133.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002062.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002062.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003109.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003109.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001357.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001357.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000161.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000161.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003695.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003695.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001805.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001805.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003407.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003407.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002173.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002173.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000914.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000914.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003386.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003386.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003385.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003385.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000880.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000880.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000368.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000368.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000268.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000268.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002705.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002705.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001445.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001445.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002727.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002727.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000358.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000358.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002481.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002481.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003047.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003047.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002945.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002945.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003284.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003284.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000609.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000609.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002176.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002176.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000342.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000342.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002246.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002246.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001825.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001825.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001545.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001545.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001054.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001054.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001771.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001771.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003303.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003303.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002607.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002607.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002427.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002427.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001251.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001251.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003969.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003969.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000860.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000860.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000179.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000179.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002218.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002218.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002573.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002573.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000594.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000594.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001239.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001239.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002461.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002461.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003157.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003157.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003818.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003818.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003684.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003684.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002879.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002879.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000619.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000619.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000928.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000928.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003978.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003978.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002485.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002485.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000717.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000717.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002027.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002027.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002909.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002909.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003226.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003226.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003885.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003885.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002633.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002633.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003345.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003345.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001597.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001597.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003528.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003528.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002128.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002128.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001901.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001901.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002876.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002876.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002235.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002235.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003161.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003161.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003503.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003503.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000825.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000825.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001421.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001421.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002636.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002636.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002631.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002631.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002089.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002089.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000303.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000303.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003903.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003903.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002399.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002399.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002188.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002188.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002577.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002577.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000823.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000823.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001623.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001623.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000381.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000381.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001867.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001867.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003142.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003142.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001983.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001983.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002850.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002850.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003227.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003227.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003753.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003753.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002574.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002574.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000297.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000297.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000445.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000445.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003035.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003035.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000953.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000953.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002599.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002599.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003230.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003230.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003780.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003780.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003926.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003926.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002149.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002149.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002073.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002073.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001201.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001201.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000310.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000310.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001072.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001072.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003514.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003514.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001378.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001378.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003292.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003292.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000419.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000419.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002443.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002443.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001950.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001950.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002394.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002394.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000109.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000109.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002787.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002787.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000986.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000986.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000220.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000220.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002305.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002305.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002548.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002548.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002116.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002116.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002709.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002709.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000442.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000442.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001750.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001750.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002823.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002823.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001132.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001132.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001252.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001252.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002525.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002525.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000868.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000868.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003672.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003672.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002127.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002127.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000929.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000929.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000692.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000692.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002033.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002033.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002810.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002810.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002093.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002093.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003635.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003635.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003338.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003338.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003287.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003287.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003859.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003859.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003561.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003561.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000399.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000399.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000983.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000983.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003472.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003472.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002744.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002744.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000971.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000971.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001634.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001634.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002369.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002369.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001965.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001965.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001493.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001493.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001329.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001329.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001323.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001323.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003486.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003486.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002035.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002035.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001669.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001669.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000049.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000049.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001065.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001065.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002219.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002219.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002397.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002397.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003493.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003493.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001422.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001422.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002868.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002868.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002959.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002959.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002040.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002040.txt
KsponSpeech_01/KsponSpeech_0004/KsponSpeech_003165.pcm,KsponSpeech_01/KsponSpeech_0004/KsponSpeech_label_003165.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001362.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001362.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001221.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001221.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002208.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002208.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002807.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002807.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000618.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000618.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001579.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001579.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001145.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001145.txt
KsponSpeech_01/KsponSpeech_0002/KsponSpeech_001761.pcm,KsponSpeech_01/KsponSpeech_0002/KsponSpeech_label_001761.txt
KsponSpeech_01/KsponSpeech_0003/KsponSpeech_002815.pcm,KsponSpeech_01/KsponSpeech_0003/KsponSpeech_label_002815.txt
KsponSpeech_01/KsponSpeech_0001/KsponSpeech_000040.pcm,KsponSpeech_01/KsponSpeech_0001/KsponSpeech_label_000040.txt
